"","Parcel_Num","Property_C","Property_S","Inventory_","Zoned_As","Address1","City","Neighborho","Longitude","Latitude","Council_Di","Area_Plann","Square_Foo","Business_I","Community_","Building_N","LA_County_","LA_County1","PIN","County_Ass","County_A_1","coords.x1","coords.x2","optional"
"257",2561026900,"vacant land","Surplus-Undeclared","General Services","A2-1","LA TUNA CANYON RD/WILDWOOD FIRE RD","LOS ANGELES",NA,-118.32248,34.24061,14,NA,1249.9422,NA,NA,"Vacant Land",2561026900,NA,NA,NA,NA,-118.32248,34.24061,TRUE
"258",5454021900,"vacant land","Surplus-Undeclared","General Services","RE20-1","ANDALUSIA AVE/LOOSMORE ST","LOS ANGELES",NA,-118.22101,34.09837,2,NA,3291.0163,NA,NA,"Vacant Land",5454021900,NA,NA,NA,NA,-118.22101,34.09837,TRUE
"259",5455008902,"vacant land","Surplus-Undeclared","General Services","R1-1","FREDERICK ST/CYPRESS AVE","LOS ANGELES",NA,-118.23369,34.09989,2,NA,2575.878299,NA,NA,"Vacant Land",5455008902,NA,NA,NA,NA,-118.23369,34.09989,TRUE
"260",6002030905,"vacant land","Surplus-Undeclared","General Services","R3-1","1740 W GAGE AVE","LOS ANGELES",NA,-118.3081071,33.9821216,15,NA,1763.527,NA,NA,"Vacant Land",6002030905,NA,NA,NA,NA,-118.3081071,33.9821216,TRUE
"261",4128012912,"vacant land","Owned","Airports",NA,"5335 W 97TH ST","LOS ANGELES",NA,-118.3747635,33.9487648,4,"None",5721.53945,"None",NA,NA,4128012912,NA,NA,NA,NA,-118.3747635,33.9487648,TRUE
"262",4128021920,"vacant land","Owned","Airports",NA,"5452 W 98TH ST","LOS ANGELES",NA,-118.3768234,33.9475288,4,"None",5458.688399,"None",NA,NA,4128021920,NA,NA,NA,NA,-118.3768234,33.9475288,TRUE
"263",5424010901,"vacant land","Surplus-Undeclared","General Services","R1-1VL","1463 N ANGELUS AVE","LOS ANGELES","Silver Lake",-118.268963,34.085183,6,"East Los Angeles",4983,NA,"Silver Lake - Echo Park - Elysian Valley","VACANT LAND",5424010901,NA,"142-5A205 214",NA,NA,-118.268963,34.085183,TRUE
"264",4128006905,"vacant land","Owned","Airports",NA,"9400 HINDRY PL","LOS ANGELES",NA,-118.3722382,33.9507103,4,"None",6435,"None",NA,NA,4128006905,NA,NA,NA,NA,-118.3722382,33.9507103,TRUE
"265",4128012914,"vacant land","Owned","Airports",NA,"5307 W 97TH ST","LOS ANGELES",NA,-118.3738556,33.9487648,4,"None",6146.877099,"None",NA,NA,4128012914,NA,"093B173   475",NA,NA,-118.3738556,33.9487648,TRUE
"266",5455008903,"vacant land","Surplus-Undeclared","General Services","R2-1","SILVER ST/CYPRESS AVE","LOS ANGELES",NA,-118.23448,34.10079,2,NA,2773.5824,NA,NA,"Vacant Land",5455008903,NA,NA,NA,NA,-118.23448,34.10079,TRUE
"267",5469009900,"vacant land","Surplus-Undeclared","General Services","RD2-1","649 N AVE 50","LOS ANGELES",NA,-118.2062114,34.1104996,2,NA,6164.26015,NA,NA,"Vacant Land",5469009900,NA,NA,NA,NA,-118.2062114,34.1104996,TRUE
"268",4128012917,"vacant land","Owned","Airports",NA,"5301 W 97TH ST","LOS ANGELES",NA,-118.373642,33.9487686,4,"None",7435.383606,"None",NA,NA,4128012917,NA,NA,NA,NA,-118.373642,33.9487686,TRUE
"269",4128006906,"vacant land","Owned","Airports",NA,"9322 HINDRY PL","LOS ANGELES",NA,-118.3722382,33.9508629,4,"None",6435.274999,"None",NA,NA,4128006906,NA,NA,NA,NA,-118.3722382,33.9508629,TRUE
"270",4128006907,"vacant land","Owned","Airports",NA,"9312 HINDRY PL","LOS ANGELES",NA,-118.3722382,33.9511642,4,"None",6435.275049,"None",NA,NA,4128006907,NA,NA,NA,NA,-118.3722382,33.9511642,TRUE
"271",4128012918,"vacant land","Owned","Airports",NA,"5341 W 97TH ST","LOS ANGELES",NA,-118.3749466,33.9487648,4,"None",6146.0345,"None",NA,NA,4128012918,NA,NA,NA,NA,-118.3749466,33.9487648,TRUE
"272",5136001900,"vacant land","Surplus-Undeclared","General Services","R4-1","949 S CARONDELET ST","LOS ANGELES",NA,-118.2830324,34.0552834,2,NA,3141.333741,NA,NA,"Vacant Land",5136001900,NA,NA,NA,NA,-118.2830324,34.0552834,TRUE
"273",5303008900,"vacant land","Surplus-Undeclared","General Services","OS-1XL","575 E MONTECITO DR","LOS ANGELES",NA,-118.2013291,34.0919602,2,NA,4800.283849,NA,NA,"Vacant Land",5303008900,NA,NA,NA,NA,-118.2013291,34.0919602,TRUE
"274",4128012919,"vacant land","Owned","Airports",NA,"5319 W 97TH ST","LOS ANGELES",NA,-118.3742218,33.9487648,4,"None",5721.939699,"None",NA,NA,4128012919,NA,NA,NA,NA,-118.3742218,33.9487648,TRUE
"275",4128006908,"vacant land","Owned","Airports",NA,"9420 HINDRY PL","LOS ANGELES",NA,-118.372238,33.950096,4,"None",7020.3,"None",NA,NA,4128006908,NA,NA,NA,NA,-118.372238,33.950096,TRUE
"276",2205002901,"vacant land","New","Airports",NA,"NONE","NORTHRIDGE","Lake Balboa",-118.5010575,34.22102716,13,NA,0,NA,"Reseda - West Van Nuys",NA,2205002901,NA,NA,NA,NA,-118.5010575,34.22102716,TRUE
"277",4128021921,"vacant land","Owned","Airports",NA,"5429 W 99TH ST","LOS ANGELES",NA,-118.3764114,33.9472351,4,"None",5801.625301,"None",NA,NA,4128021921,NA,"093B173   620",NA,NA,-118.3764114,33.9472351,TRUE
"278",6002030904,"vacant land","Surplus-Undeclared","General Services","[Q]CM-1","GAGE AVE/WESTERN AVE","LOS ANGELES",NA,-118.30834,33.9822,15,NA,1621.313101,NA,NA,"Vacant Land",6002030904,NA,NA,NA,NA,-118.30834,33.9822,TRUE
"279",5467023900,"vacant land","Surplus-Undeclared","General Services","RE40-1","313 N FURNESS AVE","LOS ANGELES",NA,-118.207012,34.1059307,2,NA,7363.6987,NA,NA,"Vacant Land",5467023900,NA,NA,NA,NA,-118.207012,34.1059307,TRUE
"280",5532008904,"vacant land","Surplus-Undeclared","General Services","R3-1XL","6910 W FOUNTAIN AVE","LOS ANGELES",NA,-118.3406628,34.0943525,11,NA,6104.02568,NA,NA,"Vacant Land",5532008904,NA,NA,NA,NA,-118.3406628,34.0943525,TRUE
"281",6071021908,"vacant land","Surplus-Undeclared","General Services","M1-1","930 E 111TH PL","LOS ANGELES",NA,-118.2556343,33.9372985,8,NA,434409.548,NA,NA,"Vacant Land",6071021908,NA,NA,NA,NA,-118.2556343,33.9372985,TRUE
"282",4128021922,"vacant land","Owned","Airports",NA,"5406 W 98TH ST","LOS ANGELES",NA,-118.3752899,33.9474754,4,"None",6156.1622,"None",NA,NA,4128021922,NA,NA,NA,NA,-118.3752899,33.9474754,TRUE
"283",4128021923,"vacant land","Owned","Airports",NA,"5434 W 98TH ST","LOS ANGELES",NA,-118.3762283,33.9474907,4,"None",5595.938399,"None",NA,NA,4128021923,NA,NA,NA,NA,-118.3762283,33.9474907,TRUE
"284",6006002900,"vacant land","Surplus-Undeclared","General Services","MR1-1","5863 S WALL ST","LOS ANGELES",NA,-118.2717779,33.9952584,16,NA,5143.008601,NA,NA,NA,6006002900,NA,NA,NA,NA,-118.2717779,33.9952584,TRUE
"285",4371006900,"vacant land","Surplus-Undeclared","General Services","RE40-1","LARNED LN","LOS ANGELES",NA,-118.44602,34.1010361,12,NA,10081.42315,NA,NA,"Vacant Land",4371006900,NA,NA,NA,NA,-118.44602,34.1010361,TRUE
"286",4128006909,"vacant land","Owned","Airports",NA,"9518 HINDRY PL","LOS ANGELES",NA,-118.37223,33.949474,4,"None",6387.512255,"None",NA,NA,4128006909,NA,NA,NA,NA,-118.37223,33.949474,TRUE
"287",5050006900,"vacant land","Surplus-Undeclared","General Services","R2-1","2508 S W BLVD","LOS ANGELES",NA,-118.3405038,34.0328187,3,NA,4800.065999,NA,NA,"Vacant Land",5050006900,NA,NA,NA,NA,-118.3405038,34.0328187,TRUE
"288",4128021924,"vacant land","Owned","Airports",NA,"5440 W 98TH ST","LOS ANGELES",NA,-118.3764267,33.9474983,4,"None",5641.563101,"None",NA,NA,4128021924,NA,NA,NA,NA,-118.3764267,33.9474983,TRUE
"289",4128012921,"vacant land","Owned","Airports",NA,"5434 W 96TH ST","LOS ANGELES",NA,-118.3757629,33.9490623,4,"None",6599.775158,"None",NA,NA,4128012921,NA,NA,NA,NA,-118.3757629,33.9490623,TRUE
"290",5303008903,"vacant land","Surplus-Undeclared","General Services","OS-1XL","531 E MONTECITO DR","LOS ANGELES",NA,-118.201718,34.0928021,2,NA,24206.77975,NA,NA,"Vacant Land",5303008903,NA,NA,NA,NA,-118.201718,34.0928021,TRUE
"291",4128010908,"vacant land","Owned","Airports",NA,"9305 ISIS AVE","LOS ANGELES",NA,-118.3757248,33.9513893,4,"None",7837.925455,"None",NA,NA,4128010908,NA,NA,NA,NA,-118.3757248,33.9513893,TRUE
"292",4371007900,"vacant land","Surplus-Undeclared","General Services","RE15-1","10533 E LISBON LN","LOS ANGELES",NA,-118.44682,34.1005399,12,NA,7500.6318,NA,NA,"Vacant Land",4371007900,NA,NA,NA,NA,-118.44682,34.1005399,TRUE
"293",5050006902,"vacant land","Surplus-Undeclared","General Services","R2-1","W BLVD/ADAMS BLVD","LOS ANGELES",NA,-118.34037,34.03356,3,NA,4799.94365,NA,NA,"Vacant Land",5050006902,NA,NA,NA,NA,-118.34037,34.03356,TRUE
"294",4128021925,"vacant land","Owned","Airports",NA,"5333 W 99TH ST","LOS ANGELES",NA,-118.374938,33.947185,4,"None",6148.72485,"None",NA,NA,4128021925,NA,NA,NA,NA,-118.374938,33.947185,TRUE
"295",4128012923,"vacant land","Owned","Airports",NA,"9612 ISIS AVE","LOS ANGELES",NA,-118.3765259,33.9490051,4,"None",5750.663351,"None",NA,NA,4128012923,NA,NA,NA,NA,-118.3765259,33.9490051,TRUE
"296",7469030900,"vacant land","New","RAP",NA,"UNKNOWN","LOS ANGELES",NA,-118.2967473,33.70933321,8,NA,538842.0782,NA,NA,NA,7469030900,NA,NA,"L A CITY",NA,-118.2967473,33.70933321,TRUE
"297",5303008904,"vacant land","Surplus-Undeclared","General Services","OS-1XL","583 E MONTECITO DR","LOS ANGELES",NA,-118.201121,34.0919607,2,NA,4800.072651,NA,NA,"Vacant Land",5303008904,NA,NA,NA,NA,-118.201121,34.0919607,TRUE
"298",4128010909,"vacant land","Owned","Airports",NA,"5508 W 93RD ST","LOS ANGELES",NA,-118.37593,33.951362,4,"None",7076.2906,"None",NA,NA,4128010909,NA,NA,NA,NA,-118.37593,33.951362,TRUE
"299",4371008900,"vacant land","Surplus-Undeclared","General Services","RE15-1","10465 W LISBON LN","LOS ANGELES",NA,-118.44682,34.1005399,12,NA,5232.64281,NA,NA,"Vacant Land",4371008900,NA,NA,NA,NA,-118.44682,34.1005399,TRUE
"300",5050006903,"vacant land","Surplus-Undeclared","General Services","R2-1","2500 S W BLVD","LOS ANGELES",NA,-118.3405038,34.0328187,3,NA,4799.978001,NA,NA,"Vacant Land",5050006903,NA,NA,NA,NA,-118.3405038,34.0328187,TRUE
"301",4128006911,"vacant land","Owned","Airports",NA,"5274 W 93RD ST","LOS ANGELES",NA,-118.3722382,33.9514656,4,"None",6387.931112,"None",NA,NA,4128006911,NA,NA,NA,NA,-118.3722382,33.9514656,TRUE
"302",5148010900,"vacant land","Owned","General Services","PF-2D","225 E 5TH ST","LOS ANGELES","Downtown Los Angeles",-118.2467782,34.0456172,7,"Central",4466.350115,NA,"Central City","FORMER FIRE ENGINE #23 TRUCK COMPANY (CHM)",5148010900,NA,"129A213   380","L A CITY FIRE DEPT",NA,-118.2467782,34.0456172,TRUE
"303",4128013900,"vacant land","Owned","Airports",NA,"5336 W 97TH ST","LOS ANGELES",NA,-118.3747711,33.9483109,4,"None",6492.46784,"None",NA,NA,4128013900,NA,NA,NA,NA,-118.3747711,33.9483109,TRUE
"304",4128021926,"vacant land","Owned","Airports",NA,"5419 W 99TH ST","LOS ANGELES",NA,-118.3760452,33.9472046,4,"None",5817.805599,"None",NA,NA,4128021926,NA,NA,NA,NA,-118.3760452,33.9472046,TRUE
"305",5303008905,"vacant land","Surplus-Undeclared","General Services","OS-1XL","483 E MONTECITO DR","LOS ANGELES",NA,-118.2015701,34.093843,2,NA,5296.990268,NA,NA,"Vacant Land",5303008905,NA,NA,NA,NA,-118.2015701,34.093843,TRUE
"306",4128010910,"vacant land","Owned","Airports",NA,"5520 W 93RD ST","LOS ANGELES",NA,-118.3763123,33.9513626,4,"None",6954.285599,"None",NA,NA,4128010910,NA,NA,NA,NA,-118.3763123,33.9513626,TRUE
"307",4371009900,"vacant land","Surplus-Undeclared","General Services","RE15-1","1540 N CARTER LN","LOS ANGELES",NA,-118.4438283,34.0993525,12,NA,5185.3401,NA,NA,"Vacant Land",4371009900,NA,NA,NA,NA,-118.4438283,34.0993525,TRUE
"308",5050006907,"vacant land","Surplus-Undeclared","General Services","C2-1","2436 S BUCKINGHAM RD","LOS ANGELES",NA,-118.3400437,34.0332553,3,NA,4799.759354,NA,NA,"Vacant Land",5050006907,NA,NA,NA,NA,-118.3400437,34.0332553,TRUE
"309",4128006912,"vacant land","Owned","Airports",NA,"9421 GLASGOW PL","LOS ANGELES",NA,-118.3717804,33.9500999,4,"None",7082.099901,"None",NA,NA,4128006912,NA,NA,NA,NA,-118.3717804,33.9500999,TRUE
"310",2004025900,"vacant land","Owned","DWP","[Q]OS-1XL","8565 N CAPISTRANO AVE","LOS ANGELES","West Hills",-118.617448,34.23148565,5,"None",11100000,NA,"Chatsworth - Porter Ranch",NA,2004025900,NA,"195B101     1","L A CITY",NA,-118.617448,34.23148565,TRUE
"311",4128010911,"vacant land","Owned","Airports",NA,"9520 AVIATION BLVD","LOS ANGELES",NA,-118.3772202,33.9498825,4,"None",6970.157156,"None",NA,NA,4128010911,NA,NA,NA,NA,-118.3772202,33.9498825,TRUE
"312",4128021927,"vacant land","Owned","Airports",NA,"5327 W 99TH ST","LOS ANGELES",NA,-118.374748,33.947185,4,"None",5936.09085,"None",NA,NA,4128021927,NA,NA,NA,NA,-118.374748,33.947185,TRUE
"313",5303008906,"vacant land","Surplus-Undeclared","General Services","OS-1XL","479 E MONTECITO DR","LOS ANGELES",NA,-118.2015377,34.0939163,2,NA,4839.521902,NA,NA,"Vacant Land",5303008906,NA,NA,NA,NA,-118.2015377,34.0939163,TRUE
"314",4128013901,"vacant land","Owned","Airports",NA,"5330 W 97TH ST","LOS ANGELES",NA,-118.3745956,33.9483147,4,"None",5737.499999,"None",NA,NA,4128013901,NA,NA,NA,NA,-118.3745956,33.9483147,TRUE
"315",4371016900,"vacant land","Surplus-Undeclared","General Services","RE15-1","1207 N BEVERLY GLEN BLVD","LOS ANGELES",NA,-118.4407849,34.0953081,12,NA,3079.097449,NA,NA,"Vacant Land",4371016900,NA,NA,NA,NA,-118.4407849,34.0953081,TRUE
"316",5078001914,"vacant land","Surplus-Undeclared","General Services","R4-1","969 S NORMANDIE AVE","LOS ANGELES",NA,-118.3000358,34.053506,3,NA,8529.082505,NA,NA,"Vacant Land",5078001914,NA,NA,NA,NA,-118.3000358,34.053506,TRUE
"317",4128006913,"vacant land","Owned","Airports",NA,"5254 W 93RD ST","LOS ANGELES",NA,-118.371788,33.951465,4,"None",6404.899213,"None",NA,NA,4128006913,NA,NA,NA,NA,-118.371788,33.951465,TRUE
"318",2017016900,"vacant land","New","DWP","RE40-1","NONE","WEST HILLS","West Hills",-118.6530413,34.22699403,5,"None",2915.669949,NA,"Chatsworth - Porter Ranch",NA,2017016900,NA,"195A089     5","L A CITY DEPT OF WATER AND POWER",NA,-118.6530413,34.22699403,TRUE
"319",4128010912,"vacant land","Owned","Airports",NA,"9401 ISIS AVE","LOS ANGELES",NA,-118.3763275,33.9507751,4,"None",6667.461823,"None",NA,NA,4128010912,NA,NA,NA,NA,-118.3763275,33.9507751,TRUE
"320",4128021928,"vacant land","Owned","Airports",NA,"5441 W 99TH ST","LOS ANGELES",NA,-118.3768005,33.9472656,4,"None",5762.974299,"None",NA,NA,4128021928,NA,NA,NA,NA,-118.3768005,33.9472656,TRUE
"321",4128013902,"vacant land","Owned","Airports",NA,"5315 W 98TH ST","LOS ANGELES",NA,-118.3745804,33.9479446,4,"None",5704.320551,"None",NA,NA,4128013902,NA,NA,NA,NA,-118.3745804,33.9479446,TRUE
"322",5303008907,"vacant land","Surplus-Undeclared","General Services","OS-1XL","519 E MONTECITO DR","LOS ANGELES",NA,-118.2017039,34.0930743,2,NA,5736.6317,NA,NA,"Vacant Land",5303008907,NA,NA,NA,NA,-118.2017039,34.0930743,TRUE
"323",4371028901,"vacant land","Surplus-Undeclared","General Services","RE40-1","1215 N ARIMO LN","LOS ANGELES",NA,-118.440219,34.0967946,12,NA,2670.449501,NA,NA,"Vacant Land",4371028901,NA,NA,NA,NA,-118.440219,34.0967946,TRUE
"324",4128006914,"vacant land","Owned","Airports",NA,"9404 HINDRY PL","LOS ANGELES",NA,-118.372238,33.950557,4,"None",6435.584999,"None",NA,NA,4128006914,NA,NA,NA,NA,-118.372238,33.950557,TRUE
"325",4128013903,"vacant land","Owned","Airports",NA,"5320 W 97TH ST","LOS ANGELES",NA,-118.3742676,33.9483147,4,"None",5737.750001,"None",NA,NA,4128013903,NA,NA,NA,NA,-118.3742676,33.9483147,TRUE
"326",4128021929,"vacant land","Owned","Airports",NA,"5435 W 99TH ST","LOS ANGELES",NA,-118.3766022,33.9472504,4,"None",5687.57675,"None",NA,NA,4128021929,NA,NA,NA,NA,-118.3766022,33.9472504,TRUE
"327",5303008908,"vacant land","Surplus-Undeclared","General Services","OS-1XL","511 E MONTECITO DR","LOS ANGELES",NA,-118.2016946,34.0932558,2,NA,15072.68531,NA,NA,"Vacant Land",5303008908,NA,NA,NA,NA,-118.2016946,34.0932558,TRUE
"328",4128010913,"vacant land","Owned","Airports",NA,"9413 ISIS AVE","LOS ANGELES",NA,-118.3764648,33.9504852,4,"None",6379.9843,"None",NA,NA,4128010913,NA,NA,NA,NA,-118.3764648,33.9504852,TRUE
"329",4371030900,"vacant land","Surplus-Undeclared","General Services","RE15-1","1401 N ARIMO LN","LOS ANGELES",NA,-118.440219,34.0967946,12,NA,2541.90795,NA,NA,"Vacant Land",4371030900,NA,NA,NA,NA,-118.440219,34.0967946,TRUE
"330",4128021930,"vacant land","Owned","Airports",NA,"5321 W 99TH ST","LOS ANGELES",NA,-118.3745651,33.9471855,4,"None",5724.1365,"None",NA,NA,4128021930,NA,NA,NA,NA,-118.3745651,33.9471855,TRUE
"331",4128010914,"vacant land","Owned","Airports",NA,"5514 W 93RD ST","LOS ANGELES",NA,-118.3761215,33.9513626,4,"None",6954.000801,"None",NA,NA,4128010914,NA,NA,NA,NA,-118.3761215,33.9513626,TRUE
"332",5303008909,"vacant land","Surplus-Undeclared","General Services","OS-1XL","527 E MONTECITO DR","LOS ANGELES",NA,-118.2017133,34.0928928,2,NA,5598.9568,"None",NA,"Vacant Land",5303008909,NA,NA,NA,NA,-118.2017133,34.0928928,TRUE
"333",4371031902,"vacant land","Surplus-Undeclared","General Services","RE15-1","1243 N BASIL LN","LOS ANGELES",NA,-118.4443055,34.10849,12,NA,2551.371601,NA,NA,"Vacant Land",4371031902,NA,NA,NA,NA,-118.4443055,34.10849,TRUE
"334",4128013905,"vacant land","Owned","Airports",NA,"9701 HINDRY AVE","LOS ANGELES",NA,-118.3737183,33.9483337,4,"None",7047.566751,"None",NA,NA,4128013905,NA,NA,NA,NA,-118.3737183,33.9483337,TRUE
"335",4229017900,"vacant land","Surplus-Undeclared","General Services","C2-1","818 W WASHINGTON BLVD","LOS ANGELES",NA,-118.4522291,33.9881612,4,NA,5000.32925,NA,NA,"Vacant Land-PARKING",4229017900,NA,NA,NA,NA,-118.4522291,33.9881612,TRUE
"336",4128021931,"vacant land","Owned","Airports",NA,"5401 W 99TH ST","LOS ANGELES",NA,-118.3754959,33.9471817,4,"None",5723.959599,"None",NA,NA,4128021931,NA,NA,NA,NA,-118.3754959,33.9471817,TRUE
"337",4128010916,"vacant land","Owned","Airports",NA,"9514 AVIATION BLVD","LOS ANGELES",NA,-118.3771515,33.9500313,4,"None",6433.07055,"None",NA,NA,4128010916,NA,"093B173   312",NA,NA,-118.3771515,33.9500313,TRUE
"338",4128013906,"vacant land","Owned","Airports",NA,"9715 HINDRY AVE","LOS ANGELES",NA,-118.373855,33.948108,4,"None",5350.799598,"None",NA,NA,4128013906,NA,NA,NA,NA,-118.373855,33.948108,TRUE
"339",4371031903,"vacant land","Surplus-Undeclared","General Services","RE15-1","1307 N BASIL LN","LOS ANGELES",NA,-118.4443055,34.10849,12,NA,2552.0821,NA,NA,"Vacant Land",4371031903,NA,NA,NA,NA,-118.4443055,34.10849,TRUE
"340",5303008910,"vacant land","Surplus-Undeclared","General Services","OS-1XL","551 E MONTECITO DR","LOS ANGELES",NA,-118.2016763,34.0923536,2,NA,32804.31657,NA,NA,"Vacant Land",5303008910,NA,NA,NA,NA,-118.2016763,34.0923536,TRUE
"341",4416010900,"vacant land","Surplus-Undeclared","General Services","R1-1","CASTELLAMMARE DR/STRETTO WAY","LOS ANGELES",NA,-118.5596,34.04027,4,NA,3712.708306,NA,NA,"Vacant Land",4416010900,NA,NA,NA,NA,-118.5596,34.04027,TRUE
"342",4128006917,"vacant land","Owned","Airports",NA,"9500 HINDRY PL","LOS ANGELES",NA,-118.372238,33.949932,4,"None",7020,"None",NA,NA,4128006917,NA,NA,NA,NA,-118.372238,33.949932,TRUE
"343",4128021932,"vacant land","Owned","Airports",NA,"5345 W 99TH ST","LOS ANGELES",NA,-118.375312,33.947181,4,"None",5936.442651,"None",NA,NA,4128021932,NA,NA,NA,NA,-118.375312,33.947181,TRUE
"344",4128010917,"vacant land","Owned","Airports",NA,"9420 AVIATION BLVD","LOS ANGELES",NA,-118.3769531,33.9504738,4,"None",7018.958,"None",NA,NA,4128010917,NA,NA,NA,NA,-118.3769531,33.9504738,TRUE
"345",4128013907,"vacant land","Owned","Airports",NA,"5301 W 98TH ST","LOS ANGELES",NA,-118.3742371,33.9479294,4,"None",6664.075373,"None",NA,NA,4128013907,NA,NA,NA,NA,-118.3742371,33.9479294,TRUE
"346",4371031904,"vacant land","Surplus-Undeclared","General Services","RE15-1","1313 N BASIL LN","LOS ANGELES",NA,-118.4443055,34.10849,12,NA,5105.257099,NA,NA,"Vacant Land",4371031904,NA,NA,NA,NA,-118.4443055,34.10849,TRUE
"347",5303008911,"vacant land","Surplus-Undeclared","General Services","OS-1XL","571 E MONTECITO DR","LOS ANGELES",NA,-118.2014292,34.0919866,2,NA,4799.791599,NA,NA,"Vacant Land",5303008911,NA,NA,NA,NA,-118.2014292,34.0919866,TRUE
"348",4416010902,"vacant land","Surplus-Undeclared","General Services","R1-1","CASTELLAMMARE DR/STRETTO WAY","LOS ANGELES",NA,-118.55978,34.0403,4,NA,3675.56445,NA,NA,"Vacant Land",4416010902,NA,NA,NA,NA,-118.55978,34.0403,TRUE
"349",4128006918,"vacant land","Owned","Airports",NA,"9512 HINDRY PL","LOS ANGELES",NA,-118.37223,33.949623,4,"None",6435.275049,"None",NA,NA,4128006918,NA,NA,NA,NA,-118.37223,33.949623,TRUE
"350",4128021933,"vacant land","Owned","Airports",NA,"5447 W 99TH ST","LOS ANGELES",NA,-118.3768413,33.9470914,4,"None",7174.953223,"None",NA,NA,4128021933,NA,NA,NA,NA,-118.3768413,33.9470914,TRUE
"351",4128011900,"vacant land","Owned","Airports",NA,"9625 ISIS AVE","LOS ANGELES",NA,-118.3771973,33.9488869,4,"None",5834.5857,"None",NA,NA,4128011900,NA,NA,NA,NA,-118.3771973,33.9488869,TRUE
"352",4128013908,"vacant land","Owned","Airports",NA,"5310 W 97TH ST","LOS ANGELES",NA,-118.3739166,33.9483337,4,"West Los Angeles",5448.042866,"None","Los Angeles International Airport",NA,4128013908,NA,"093B173   508",NA,NA,-118.3739166,33.9483337,TRUE
"353",5303008912,"vacant land","Surplus-Undeclared","General Services","OS-1XL","579 E MONTECITO DR","LOS ANGELES",NA,-118.2012235,34.0919537,2,NA,4799.6802,NA,NA,"Vacant Land",5303008912,NA,NA,NA,NA,-118.2012235,34.0919537,TRUE
"354",4371031905,"vacant land","Surplus-Undeclared","General Services","RE15-1","BEVERLY GLEN BLVD/FERNBUSH LN","LOS ANGELES",NA,-118.43951,34.09575,12,NA,2571.63635,NA,NA,"Vacant Land",4371031905,NA,NA,NA,NA,-118.43951,34.09575,TRUE
"355",4416011900,"vacant land","Surplus-Undeclared","General Services","R1-1","17550 W REVELLO DR","PACIFIC PALISADES",NA,-118.5585234,34.0405936,4,NA,3748.461353,NA,NA,"Vacant Land",4416011900,NA,NA,NA,NA,-118.5585234,34.0405936,TRUE
"356",4128006919,"vacant land","Owned","Airports",NA,"9517 GLASGOW PL","LOS ANGELES",NA,-118.3717804,33.9496269,4,"None",6492.790201,"None",NA,NA,4128006919,NA,NA,NA,NA,-118.3717804,33.9496269,TRUE
"357",4128013909,"vacant land","Owned","Airports",NA,"5326 W 97TH ST","LOS ANGELES",NA,-118.3744278,33.9483147,4,"West Los Angeles",5737.5,"None","Los Angeles International Airport",NA,4128013909,NA,"093B173   511",NA,NA,-118.3744278,33.9483147,TRUE
"358",4128022900,"vacant land","Owned","Airports",NA,"5470 W 99TH PL","LOS ANGELES",NA,-118.3775253,33.9467888,4,"None",7355.992744,"None",NA,NA,4128022900,NA,NA,NA,NA,-118.3775253,33.9467888,TRUE
"359",4128011901,"vacant land","Owned","Airports",NA,"9620 AVIATION BLVD","LOS ANGELES",NA,-118.3775635,33.9491425,4,"None",6433.5167,"None",NA,NA,4128011901,NA,NA,NA,NA,-118.3775635,33.9491425,TRUE
"360",5303008913,"vacant land","Surplus-Undeclared","General Services","OS-1XL","587 E MONTECITO DR","LOS ANGELES",NA,-118.2010171,34.0919901,2,NA,8999.350114,"None",NA,"Vacant Land",5303008913,NA,NA,NA,NA,-118.2010171,34.0919901,TRUE
"361",4371032900,"vacant land","Surplus-Undeclared","General Services","RE15-1","1319 N BASIL LN","LOS ANGELES",NA,-118.4443055,34.10849,12,NA,7655.764851,NA,NA,"Vacant Land",4371032900,NA,NA,NA,NA,-118.4443055,34.10849,TRUE
"362",4416012900,"vacant land","Surplus-Undeclared","General Services","R1-1","17637 W CASTELLAMMARE DR","PACIFIC PALISADES",NA,-118.5609671,34.0407027,4,NA,3677.262515,NA,NA,"Vacant Land",4416012900,NA,NA,NA,NA,-118.5609671,34.0407027,TRUE
"363",4128006920,"vacant land","Owned","Airports",NA,"9507 GLASGOW PL","LOS ANGELES",NA,-118.3717804,33.9497757,4,"None",6492.2,"None",NA,NA,4128006920,NA,NA,NA,NA,-118.3717804,33.9497757,TRUE
"364",4128022901,"vacant land","Owned","Airports",NA,"5456 W 99TH PL","LOS ANGELES",NA,-118.3773346,33.946312,4,"None",8137.245384,"None",NA,NA,4128022901,NA,NA,NA,NA,-118.3773346,33.946312,TRUE
"365",4128011902,"vacant land","Owned","Airports",NA,"9619 ISIS AVE","LOS ANGELES",NA,-118.3771362,33.9490242,4,"None",6380.603302,"None",NA,NA,4128011902,NA,NA,NA,NA,-118.3771362,33.9490242,TRUE
"366",4128013910,"vacant land","Owned","Airports",NA,"5311 W 98TH ST","LOS ANGELES",NA,-118.3744202,33.9479446,4,"None",5706.250449,"None",NA,NA,4128013910,NA,NA,NA,NA,-118.3744202,33.9479446,TRUE
